0,review
우림정원,5천원으로 잘 꾸민 정원도 보고 차와 과일 먹으며 힐링. 아주 좋아요.
우림정원,차/과일 주는 카페에 정원이 딸려 있다고 생각하면 가성비 상당히 좋음.작은 산의 한쪽이 모두 정원이라서 작은 수목원급 크기. 대략 1.4만평 쯤 될 듯.민간에서 이 정도 규모의 정원은 보기 힘든데. 부럽.꽃 많이 피는 5월이나 가을에 가면 더 좋을 듯.
우림정원,5000원에 차+과일+정원까지. 부부분들도 친절하시고. 잘 마시고 잘 먹고 정원구경도 잘 하고 갑니다~
우림정원,비오는날 맞추어 찾아갔습니다.땅에서 올라오는 풀내음을 맞으며사장님이 빌려주신 우산을 쓰고 이리저리 돌아다녔습니다.정원을 걷는데는 40분정도 소요되었고 입구에 나와서 빗소리를 들으며 무료  커피와 과일 감동입니다5천원이라는 입장료를 더 올리셔야겠습니다
우림정원,입장료가 너무 저렴한가 싶지 않을정도로생각보다 되게 크고 구석구석 잘 되어있네요개인적으로는 가을을 좋아해서 너무 좋았고어머니는 봄에 또 오고싶다고 하시네용사장님 취향이 좀 괴랄하신가 싶다가도진심가득 정성가득이 느껴져서 존중하게 되는 각종 조형물들이 재밌어요 ㅋㅋㅋㅋ
우림정원,여행도중 시간이 좀떠서 근처에 카페(?) 식물원(?) 이있다길래 그냥 정원이좀 큰 카페인가보다 했는데 정원이 메인이더라구요 넘 이쁘게 가꾸셨어요 주인부부분들도 친절하시구 너무 구경 잘하구왔어요 복숭아주스 별로안좋아했는데 복숭아 알갱이가 말캉말캉씹히규 너무 맛있었어요♡♡
우림정원,커피한잔의 여유
장미산성,장미산성 정상부에서의 뷰는 볼만 합니다.
장미산성,공사중  볼것 없음
장미산성,훌륭해요
장미산성,풍경이 멋지네요
장미산성,남한강 뷰 맛집
중앙탑공원 중원탑평리7층석탑,한적하고 좋습니다.
중앙탑공원 중원탑평리7층석탑,공원이 참 예쁩니다
중앙탑공원 중원탑평리7층석탑,남한강과 역사적인 7층석탑이 조화롭고 산책하기 좋다. 야경이 멋지다니 밤에도 가 보고 싶은 곳!
중앙탑공원 중원탑평리7층석탑,추억이 있는 곳이네요.언젠가 다시한번 들릴 일이 있으면 좋겠습니다.
중앙탑공원 중원탑평리7층석탑,이거 없었음 충주 어쩔뻔했어... ㅋㅋㅋ
중앙탑공원 중원탑평리7층석탑,중앙탑.
중앙탑공원 중원탑평리7층석탑,공원 잘 만들어 놓음 중간중간 비행기 소리가 애러
중앙탑공원 중원탑평리7층석탑,"주차장 편하고, 공원 깨끗하며 주변 음식점들 많은 탄금호 주변 쉼의 장소입니다."
중앙탑공원 중원탑평리7층석탑,"공원이 넓고 관리가 잘 되어있어요~정자, 벤치 등 쉴 수 있는 공간이 많고 , 그늘도 많아서 좋아요~ 남한강 뷰가 매우 좋아요~"
중앙탑공원 중원탑평리7층석탑,좋아용
중앙탑공원 중원탑평리7층석탑,"충주 여행지중 가장 유명한곳 중 하나이며, 주변경치가 좋으며 옆의 박물관도 볼만 해요.."
중앙탑공원 중원탑평리7층석탑,경치가 아주 좋아요
중앙탑공원 중원탑평리7층석탑,무료 국보6호
중앙탑공원 중원탑평리7층석탑,국보6호인 충주탑평리칠층석탑. 남한강을 산책하며 덤으로 무료로 가까이서 볼수있어 좋았음. 탑만 덩그러니 있지않고 주위를 잘 조성해놔서 가볍게 들를만함.
중앙탑공원 중원탑평리7층석탑,공원이 정리가 잘 되어있고 평온해보이네요.
중앙탑공원 중원탑평리7층석탑,웅장합니다. 공원도 걸으면서 볼만해요.
중앙탑공원 중원탑평리7층석탑,희안하게도 이 탑에선 아무런 감흥이 느껴지지않는다.탑 형태의 문제는 아닌거같은데...
중앙탑공원 중원탑평리7층석탑,"메밀국수.메밀치킨 먹고 중앙탑공원에 찾았는데,국수.치킨맛에 반하고중앙탑공원에서 산책하는데 너무 만족스러웠습니다."
중앙탑공원 중원탑평리7층석탑,산책하기  좋아요 호수끼고  돌수있고 ~~
중앙탑공원 중원탑평리7층석탑,충주 탑평리 칠층석탑통일신라시대의 석탑으로우리나라의 중앙부에 위치한다고 해서중앙탑이라고도 부른다국가문화유산(국보)국가유산청 국가유산포털(www.heritage.go.kr)
중앙탑공원 중원탑평리7층석탑,저녁에 가시면 정말 멋있습니다 주차 무료 무제한이구요 박물관도 좋습니다
중앙탑공원 중원탑평리7층석탑,한적한 공원산책로...
중앙탑공원 중원탑평리7층석탑,남한강의 고즈넉한 풍경과 밤의 조명예술이 감동입니다.
중앙탑공원 중원탑평리7층석탑,무료입니다. 근처에 자전거길도 있도 피크닉하기 좋아요
충주고구려천문과학관,천문대가 산속 꼭대기에 있어서 경사있고 들어가는 길이 좁은편이라 운전에 주의해야해요~주차장은 넓어요~일부공사중이지만 운영 중이에요~ 오후부터 열어요~
충주고구려천문과학관,진짜 기대 안 하고 갔는데 설명해주시는 선생님이 너무 잘 해주셔서 재밌었어요 ㅎㅎ 원래 우주에 관심 많았는데 짧은 지식 보충할 수 있었네요!! 6시에 가서 태양밖에 못 봤는데 밤에 가서 달이랑 별도 보고 싶어요. ㅎㅎ
충주고구려천문과학관,아이들의 눈높이에서 쉽고 재미있게 설명을 해주시기때문에 너무 즐거웠음.다른곳과 다르게 태양과 달도 관측을 해주고 사진을 찍어주는 서비스까지 있음..담에 또 가야지~
충주고구려천문과학관,주차장은 방문객에 비해 자리가 많이 있지 않음.예약해서 방문해야 천문 관측 가능합니다. 천문 관측 설명을 재미있게 잘 설명해 줍니다.
충주고구려천문과학관,초보자를 위한 설명이 재미있고 알차요. 입장료가 아깝지 않습니다
충주고구려천문과학관,날씨가 좋지않아 별을 보진 못했지만 해설사님 완전 친절하시고 재미있게 설명해 주셔서재미있었습니다.날 좋을때 꼭 한번 들러보시길...
충주고구려천문과학관,설명도 잘해주시고 친절하십니다. 다시한번 더 가고 싶네요
충주고구려천문과학관,1인당 3500원에 이런 경험이라니!! 무조건 가세요. 너무 멋져요. 봄에도 여름에도 가을에도 가고싶고 낮에도 가고싶어요!!
충주고구려천문과학관,혼자갔는데도 설명 너무 잘해주셨고 많은 질문에도 짜증 안내시고 굉장히 친절하게 대해주셔서 너무 좋았어요. 밤 8시 남짓해서 방문하는게 별 보기 좋다네요~
충주고구려천문과학관,다시 가고 싶다~
충주댐 인증센터,자전거 길 안내가 잘 된것 같습니다.
충주댐 인증센터,힘들게 라이딩 한곳으로 기억에 남음그래도 남한강 코스 종주로 국토종주의초석을 놓았습니다. 작년 리뷰후 다시 찾은 이곳 새삼스럽게 느겨졌습니다
충주댐 인증센터,1.아라서해갑문인증센터에서충주댐이증센터까지길찾기가힘들었습니다자전거도로를파랑색차선으로통일하여표시해주셨음해요2.갈림길이나횡단하는는길앞과전방에미리변경될표시를해주시기를바라옵니다
충주댐 인증센터,호수
충주댐 인증센터,최고다 경치며 업힐이며.. 하지만 여기는 국토종주 인증센터가 아니다.  카카오맵만 보고 왔다가 충주댐 위에 인증센터가 있는 줄 알고 헛페달질.. 국토종주 인증센터는 충주댐이 아닌 충주댐 밑 다리를 지나 편의점 옆에 있다... ㅡㅡ; 국토종주 하는 분들은 여기 올 필요 없다고 남겨둔다.
충주댐 인증센터,무인인증센터
충주댐 인증센터,국토종주 라이딩시 들렸던 충주댐인증센터자전거길 조성 잘되어있고 주변 식당있음.
충주라바랜드,애기랑 놀기 좋은곳.
충주라바랜드,"자유이용권인데   바이킹 3회,범퍼카3회밖에 못타게 제한해둠웃긴건 바이킹은 1시간에 2회운영함줄서있다가 2회운영하는동안 못타면 1시간 다시 기다려야함왜 1시간에 2회만운영하는지에 대한 설명없음시스템 최악이며, 외부음식 반입불가 . 다 자기들이 판매하는거만 먹어야함.직원들 표정들 다 귀찮고 짜증나는 표정들임"
충주라바랜드,오래되서 그런지 먼가 부족한느낌앞에 공원에서 물놀이 잘하고 옵니다
충주라바랜드,시설이 잘  되어 있어 아주 좋아요~~
충주라바랜드,미취학아동을 위한 놀이동산. 그 이상 그 이하도 아님.내부 바이킹은 어른용 바이킹이니 아이들 참고할 것. 심지어 그 바이킹도 한 번만 공짜고 한 번 더 타려면 표를 사야한다고 하니...
충주라바랜드,아이들 놀기 딱 좋아요.밖에서는 놀이기구 타다가 실내에 키즈카페에서 놀수도 있고요.공원까지 해서 하루종일도 놀수 있겠어요.
충주라바랜드,인간적으로 진짜 비오는 날은 할인되야하는거 아닌가요?야외 놀이기구 하나도 못타고 실내에만 있는데
충주라바랜드,2시간에 12천이라니 정말 저렴함.식사류 1만원당 1시간 추가 됨키즈카페+ 야외 어린이 놀이이구가 조금 있는 형태로 유아~초 저 까지 놀기에 아주 좋음.야외 놀이기구에 직원이 많아 만족함.충주 놀러와서 어른들 재미있게 놀고 마지막으로 애들 즐겁게 여기 들리는 코스도 괜찮은 듯 함.보고있나 김선태?
충주라바랜드,우선 직원들이 아주 친절합니다.주차장도 넉넉해서 문제 없었고.본체는 놀이기구가 아니라 키즈카페입니다. 거의 5시간 가까이 잘 놀고 갑니다.음식은 냉동 식품 간이조리가 주인 것 같은데 이건 납득 가능할 수준입니다.
충주라바랜드,아이와 가도. 천천히 걸으러 가도 좋은곳. 탄금대와 연결되어 있어서 쭉 이어서 걸을 수 았음.
충주라바랜드,놀이기구는 6세도 즐겁게 타고 놀아요 ~ 사람도 별로 없고 아이가 좋아해서 3번이나 방문했어요 ~
충주라바랜드,엉망
충주라바랜드,키즈키페가 괜찮아요.
충주라바랜드,다른지역에서 일부러 오긴 아깝고.. 근처 산다면 여러번 방문할 것 같은 곳이네요.
충주라바랜드,간식 파는 가격이 사악하구요 어른까지 입장료는 왜받아요 놀이기구 타지도 못하게 하면서 다른 라바랜드는 어른 같이 탈수 있어서 갈때 아이 혼자 태울래도 어리니까 보호자 동승해서 같이 타라고 하는데 여긴 기계 아끼느라고 어른 못타게 합니다
충주라바랜드,아이랑 잘 놀고 갑니다. 저렴하고 좋아요.음식도 나쁘지 않아요.
충주미륵대원지,보수 공사중 이라서 가까이서 볼수 없어요
충주미륵대원지,미륵불 공사 중
충주미륵대원지,요거조거 볼거리가 많아요. ^^
충주미륵대원지,한국에서 보기 힘든 폐허다운 폐허유적
충주미륵대원지,"드넓은 들판과 그 위에 남겨진 옛 사찰의 갖가지 흔적들 졸졸 흐르는 시냇물, 지저귀는 새와 사찰에서 풍기는 향냄새가 어우러져 묘하게 고즈넉하고 평화로운 분위기가 넘친다.특히 10미터가 넘는 석조여래입상이 볼만 함.가을 단풍이 물든 주변 풍경이 여운을 더해줌.별로 기대안하고 갔다가 마음이 평안해져서 인상깊었음.."
충주미륵대원지,고려시대 불교의 화려함을 엿볼수있어요
충주미륵대원지,"고즈넉하고 평화롭고 신성한 곳, 아주 좋았음~^♡"
충주미륵대원지,좋습니다👍운치있어요 !!
충주탄금대 인증센터,무인인증센터
충주탄금대 인증센터,깨끗하고좋습니다
충주탄금대 인증센터,충주탄금대 인증센터 방문
충주탄금대 인증센터,무난한 길이예요안라하세요
충주탄금대 인증센터,공원 안쪽에 있어 무심코 지나칠수있음주의요함
충주탄금대 인증센터,다들 아시는곳  성지 죠 !조용하고  공기좋고사람들도 친절하고좋았어요
충주탄금대 인증센터,회장실도 있고 시설이 있는 인증센터
충주탄금대 인증센터,무인인증센터
충주탄금대 인증센터,위 사진에 전화해서 점프하시면 편해요
충주호,조아라~~
충주호,"바다같은 호수봄엔 벚꽃, 가을 단풍이 빚는 주변 풍광이 아름답기로 유명"
충주호,날씨가 더워서 ~~그늘이 형성되있는 의자가 있었으면좋겠습니다
충주호,가뭄으로물이너무작이경치가많을때보다못하네요
충주호,제가 어렸을 때 부터 좋아했던 곳 입니다운무가 낄때는 정말 좋아하는 장관이 연출됩니다!
충주호,날씨가 안좋을때 가긴 했는데 주변도 좀 음산하고전망 좋은곳도 공사중이고 좀 아쉬웠어요
충주호 종댕이길,관리사무소에서 나눠 준 지도에 심항산이 심향산으로 표기 되어 있고 표지판을 보고 물가로 내려가는 길을 제대로 찾을 수 없는 등 전반적으로 제대로 관리가 되어있지 않습니다 물가로 내려가는 길도 비탈길이라 일반적인 평평한 호수길을 산책하는 걸 상상하고 갔다가는 대실망입니다 등산을 한다고 생각하고 가야 합니다
충주호 종댕이길,종댕이길 안내소
충주호 종댕이길,심항산 숲해설 안내소
충주호 종댕이길,심항산 숲해설 안내소
충주호 종댕이길,심항산 숲해설 안내소
충주호 종댕이길,심항산 숲해설 안내소
충주호드라이브코스,공사중인지 가벽이 많이처져있어서 가리네요
충주호드라이브코스,벚꽃
충주호드라이브코스,기분좋게 드라이브.
충주호드라이브코스,10년 뒤면 모를까 벚꽃 드라이브 할거면그냥 우안공원길 한쪽만 다녀오는게 나을 듯
충주호드라이브코스,생각보다 잘 안 보이는 구간이 많음. 멈춰서 보고 가야
충주호출렁다리,출렁다리는 별로고 산책길로는 좋아요
충주호출렁다리,24.3.23까지 테크보수공사라던데공사중이라 못건너나? 싶다가 산책겸 가본24.3.15 오늘은 공사흔적도없고 바꾼흔적도 없고 현수막을 잘못봤나?암튼 기대없이 가본 흔들다리는 잘 흔들렸다
충주호출렁다리,4월 초순에 옆에 핀 개나리와 버들이 예쁨
칼바위 출렁다리,자전거 종주여행하다 지나칠 수 가 없는 멋진 풍경
칼바위 출렁다리,"수주팔봉 변천사: 1963년 팔봉을 싸고 돌던 오가천의 범람을 막기 위해 팔봉 능선 중 가장 잘록한 곳을 폭파해 물길을 텄고, 이로 인해 선상지였던, 강이 굽이치던 북쪽 토계리, 남쪽 왕답마을 부근은 수해에서 벗어나 농경지가 되었다. 윈래 노적봉과 중뫼산 사이로 흐르던 달천 물길은 출렁다리 바로 밑에서 수문을 만들어 막아 놓은 상태로, 장마철이나 되야 토계리 마을회관 쪽으로 물이 흐르게 되는 상황이다. 2018년에는 출렁다리가 준공되어, 바라만 볼 뿐 쉽게 다닐 수 없었던 팔봉 전체 길이 이어지게 되었다. 조선 철종이 꿈에서 여덟 개의 봉우리를 보고 신하와 의논하다, 그런 경치가 실제로 있다는 말을 듣고 왕림한 적도 있었다. 그 흔적이 팔봉 남서쪽 ‘왕답’마을, 즉 왕이 밟았던 곳이라는 명칭으로 남았다."
칼바위 출렁다리,음 .. 괜찮네요 ~
칼바위 출렁다리,등산로가 다소 위험한데 입구에 아무런 경고나 안내문구가 없네요. 전망대 전망은 좋아요~
큰악어봉,와우 와우 넘좋아요
큰악어봉,올라가지뫁해
탄금대,한번 가볼만함
탄금대,"탄금대: 신라 우륵이 거문고를 탄 탄금대.탄금대전투: 임진왜란때, 조선 맹장 신립이 용맹함만 앞세워 무모한 정면전으로 몰살당한 곳..관광지로서 탄금대: 산책하기에는 좋으나, 크게 볼건 없다."
탄금대,"둘레길맨발  걷기 ,  세족장  , 신발장  별도로 있어요70분 정도면  다 돌아볼수 있음"
탄금대,남한강과 달천이 합류하는 지점에 자리잡고 있고 탄금대 명칭은 우륵선생이 가야금을 연주한데서 유래. 입장료는 무료. 풍경보며 쉬엄쉬엄 산책하기 좋은 곳.
탄금대,"잠시 쉬면서, 역사공부와 관람 하시면 좋습니다"
탄금대,무료 입장 걷기 좋음
탄금대,탄금대 안에 카페도 있어서 좋아요
탄금대,잘 정비된 산책로풍경이 좋음
탄금대,"유명한 곳이지만 평점 높지 않은 데는 이유가 있음. 역사적인 장소라는 점만 제외하면, 현대인의 관점에서 별로 볼 거 없음. 경치 딱히."
탄금대,배수진의 최후
탄금대,안내판이 없음
탄금대,한번쯤 산책하기 좋은곳입니다. 좀 다양한 관광개발이 있으면 좋을법한 곳.
탄금대,탄금대충주 시민분들이 산책이나 나들이 공원으로 자주 이용하시는 곳 같아요. 충주가 과거부터 국토의 중앙에서 지리적으로 중요한 위치였다고 하는데 탄금대는 그 충주에서도 지정학적으로 가장 중요한 위치 중 하나가 아니었을까 합니다.
탄금대,굿
탄금대,느긋하게 산책하기 좋은 탄금대
탄금대,벌레 많아서 최악
탄금대,도심에 이런 시설이 있다는 것이 방문객으로서 부러웠음. 다만 좁은 주차장과 곳곳에 안내판 부재로 돌아볼 코스를 잡기가 한정적이었음. 갈림길마다 현위치와 연결 도로가 표시된 안내판 설치가 요구됩니다.
탄금대,소나무향기맡으며 산책하기 좋아요
탄금대,한바퀴 산책용입니다
학바위계곡,"주차공간이, 넓지는 앉지만  그래도 공기좋고개곡믈이 넘 좋았습니다지자체에서   소독까지하고  가시니  정말 살기좋은나라  충주시인거같아요다시가고싶은곳  학바위계곡입니다놀고가시는분들보니까  쓰레기 가져가시는것보니까,   아주좋았습니다"
학바위계곡,집에서 1시간거리에 똭~좋아요차박할 자리는 4자리면 되겠어요.항상갈때마다 자리가 없습니다.화장실은 완저누더러워요.쓰레기는 가지고 갑시다~~비오는날은 오지마세요. 떠내려갑니다~~당일치기 좋아요.
학바위계곡,계곡물 시원하고 아주좋아요
호암지,늘가는곳 ㅎㅎ
호암지,시설은 그냥 시에서 만든거라 그저그런데 한적하니 걷기 좋아요 사람들도 많아서 불안함도 덜하구요
호암지,물이 빠져있고 공사 중인지 경치가 별로였어요 진흙탕물이 보여서 많이 아쉽네요 물이 들어왔을 때 오면 좋을 것 같아요
호암지,걷기에 적당한 거리그리고 편안하고 정감있게조성된 도시의 호숫길이다이처럼 좋은 호수가 충주도시에있다는게 축복이다
활옥동굴,관람 중인데도 정신줄 놓은 직원이 불 끄고 퇴근 해버린 지옥 굴이라고 해서 성지순례 왔씀다.비나이다 로또1등 비나이다~ㅡ.ㅡ
활옥동굴,한번쯤은 가볼만한..근데 두번은 돈 아까운..왤케 동굴에 촌스러운 조형물 두는걸 좋아하는거지?이해가 어려움...
활옥동굴,괜찮게 잘 보고왔어용 ㅋㅋ 가격값도 하구 확실히 아이랑 함께 오기 좋을거 같았어용
활옥동굴,카약체험
활옥동굴,애들데리고 가기좋은곳이긴하네요.보트는 사진하고 많이 다르니 알아보구 구매하시기바랍니다.환불은 절대안해줍니다.보트도 뒤집어지게 생겨가지구 못타서 환불해달랬더니  네명이 못타면 만원이 넘는데..좀그지같은 동굴
활옥동굴,참 다 좋았는데 마지막에 편의점가서 음료수 하나에 4천원 주고 사기 전까지는 말이죠. 2032년 가격을 미리 느끼기 싫다면 목마를거 대비해서 음료를 잘 구비해주세요.
활옥동굴,여긴 키즈전용으로 하는것도 나쁘지않음아동용시설비중이 높고 보트제외하면 뭘하고 놀지 고민해야함 테마파크라고 하기엔 액티비티나 체험을 늘렸으면 좋겠음
활옥동굴,너무 이쁘네요~!! 시원하고 재미있었습니다 시간 가는 줄 모르고 즐겁게 있다 왔어욧
활옥동굴,인공동굴이고 조형물이 멋있진 않아요..
활옥동굴,아기자기하게 꾸며져 있어서 아이들이 좋아합니다.다만 입장권이 비싸다는 느낌입니다.카약도 대기가 너무 기네요
활옥동굴,입장료 만원. 카약타면 삼천원 추가. 유아동반 추천. 시원함.
활옥동굴,애들있으면 추천성인들만있으면 비추천 가격대비 볼거리가 너무없고 관리자들도 그걸 아는지 조명으로 덕지덕지 억지로 도배해놓은 느낌임 진짜 실망
활옥동굴,"자연동굴이 아니고 갱도를 꾸민거라서 전체적으로 평지입니다. 가족끼리 걷기 좋아요. 비수기 또는 평일이면 투명카누 같이 예매하시는 게 무조건 좋을 듯합니다. 기념품 샵에서 파는 와사비 절임 (6,000원) 맛있어요. 숙소에서 고기 구워 드실 분은 하나 사서 곁들여 드세요! 그리고 기념품 샵에서 돌에 그림 그리는 것도 있는데 (9,000원) 이것도 생각보다 재밌습니다 ㅋㅋ 동굴 입장료 10,000원은 소비자 입장에서 다소 비싼 감이 있는데 저는 그림 그리는 게 너무 재밌어서 본전 이상 뽑았어요 ㅎ"
활옥동굴,입장료가 좀 비싼 감이 있지만 그만큼 값어치를 한다고 생각함. 완전 즐겁게 구경하다 옴.
활옥동굴,"앞에서 파는 셀프라면 5000원 ㅠㅠ, 스티커 붙인 돌맹이(물감으로 그린게 아니었음)도 5000원 너무 비싸다고 생각되고, 카누 체험도 한 시간정도 기다려서 5분정도 탔어요!! 후기에 비해 실망도 컸던 여행지였어요!!!"
활옥동굴,"입장료가 비싸다 생각했는데(입장+보트 성인1인 13,000원) 들어가서 이것저것 구경하고 체험하니 괜찮았던 것같아요. 특히 보트는 유치하다고 생각했는데 생각보다도 재밌었어요 ㅋㅋㅋ 조명이랑 뜬금없고 통일성없다 생각할수는 있지만 나름 정성들였고ㅋㅋ 와인도 사고, 기프트샵에서 사과찹쌀떡이랑 사과약과도 사고 살게 많아서 돈도 많이 썼네요 ㅋㅋ 재미있었습니다."
활옥동굴,"한 여름 피서지로 추천하며, 인스타에 올리기 좋다."
활옥동굴,갇힐 각오해야 갈 수 있는 곳.
활옥동굴,최악이네 !시.운영 이런!. 사건터질라!
활옥동굴,"장점: DP 촬영장소(DP 팬이어서 성립 가능), 동굴내 보트(카약) 체험, 역사가 담긴 사진들과 설명들  단점: 동굴 내 뜬금없고 어울리지 않는 장식물들 (이쁜 것도 아니고 테마가 있는 것도 아니고 사진을 이쁘게 찍을 수 있는것도 아니고) 활석 채굴을 위한 동굴이어 인위적일수 밖에 없지만 무언가 아쉬움이 많았던 장소"
활옥동굴,관광객 있는데 불끄고 퇴근한다죠?
활옥동굴,입장료 넘 아깝다입장료에  비하여 볼거리 없다
활옥동굴,관람시간 남아있어도 관람객이 안에있어도 불끄고 문잠그고 퇴근한 곳. 일주일이 지나도록 사과도 없었던 곳.절대 가지말아야 할 곳 으로 남겨둠.
활옥동굴,관람중에 불끄는곳
활옥동굴,언능 집가서 알까야  됨관람객  나몰라
활옥동굴,충주 활옥동굴에서 폐장시간이 되기도 전에 관람객이 갇히는 소동이 발생했다. 활옥동굴은 인스타그램 등 주요 사회관계망서비스(SNS)에서 주목받는 명소이기도 했다.
활옥동굴,사람 가둬놔도 당당한 곳. 유도등 있는데요? 20미터마다 있는데요? 왜 못봐요?
활옥동굴,아이들과 오기는 매우 훌륭합니다.. 내부 매점의 엄청난 가격이 부담스럽습니다만 외부에서 미리 마실거리랑 간단한 간식은 챙겨오세요.저희 가족은 매우 만족했습니다 ^^카약체험 재밌습니다.
활옥동굴,이게 도대체 무슨 일이래요? 동네 챙피해서 살 수가 없네
활옥동굴,애기들 데리고 갈 거면 가볼만한데 성인들이 가기에는 너무 지루하네영 카누 말고는 따로 볼 건 없어요. 주변에 일정있어서 오시는 거 아니면 굳이 찾아서 오는 건 매우 비추합니다.
활옥동굴,진심 당한다고 생각만해도 소름끼치는짓 해놓고 뻔뻔한곳
활옥동굴,6시까지인데 5시 30분전엔 나와야됨  아니면 갇힘
활옥동굴,어둠속 갇혀 동굴 공포…직원은 철문까지 잠그고 퇴근했다
활옥동굴,최고의 피서지. 카약 피서 끝판 왕
활옥동굴,한여름에 춥고 카약도 재밌고 볼만 합니다.
활옥동굴,한 번쯤 가볼만함두 번은 안갈듯
활옥동굴,7천 입장료 +3천 카약 비용안에 조잡한 것들이 많은데 입장료 7천원 받기 많이 미안했던 모양. 안에 오락실 있는거 보고 더 놀람.3천 카약은 물이 좀 더러운데 어쩔수 없이 물이 옷에 튐. 많이 찝찝하고 다시 타고 싶지 않았음. 깔끔하신분들은 비추
활옥동굴,그냥 그렇습니다. 만장굴 고수동굴 생각하고 가면 실망합니다. 동굴 자체는 큰 매력 없고 카누 타는 거 하나 재밌어요.
활옥동굴,"2시간 걸려 방문했으나 입장료에 비해 볼거리가 없었어요.기억에 남는건 불 켜 놓은 장식물하고, 야광 빛?카약 보트를 타지 않고 동굴관람만 하는 건 추천드리지 않네요."
활옥동굴,나름 괜찮아요.. 초반엔 추운데 걷다보면 덥습니다 ㅋ다좋은데 돈가스 12000원 이거너무한거 아닙니까 ㅋㅋㅋㅋ
활옥동굴,한번쯤 가볼만함:) 카약은 무조건 타야함
활옥동굴,크기는 생각보다 커요. 아이들과 간만에 보트도 타고 즐거운 시간 보냈습니다. 천천히 산책한다 생각하면 괜찮아요^^
활옥동굴,입구에 주차 안내 하는 해병대 옷입은 분? 강아지 데리고 있어서 다른곳 갈지 찾아보고 있는데 반말로 뭐라하더니 똑같은 말을 세번이나 짜증내면서 하더라구요 그래서 왜 짜증내냐 했더니 나이로 밀어 붙이려하네요...참.. 주차 관리 하시는거 같은데 짜증내고 그래서 카페도 못가고 그냥 왔네요 다시는 안가고 싶네요 주차요원으로 해병대분 안계셨으면 좋겠네요
활옥동굴,생각보다는 괜찮아요.
활옥동굴,동굴 완전 시원하고 카약도 한적하게 물고기구경하면서 잘 탔어요 안에 엄청 넓은편이라 생각보다 더 걸은 느낌
활옥동굴,감금주의
활옥동굴,충주에 이런 동굴이 있다니 너무 신기해요 규모도 진짜 커서 놀랐어요. 가볍게 관람하기 좋은것 같아요.
활옥동굴,"(21.07.31 방문) 12시에 도착하니, 매표소에서 카약은 대기 시간 한시간반으로 안내하고 있었어요. 외부 온도는 36도 넘어가는데 동굴 앞이나 내부는 엄청 춥게 느껴져서 아이들은 긴팔 중비해야해요. 기프트샵에서 담요 유료 대여 중입니다. 동굴 입구에서 빠르게 카약 타는데로 가서 40분 대기 후 타고 다시 처음부터 돌았어요. 카약은 투명이라 신기하고 아이들이 재미있어해요. 헌데 시간이 짧네요."
활옥동굴,좋긴한데요...5인이상 집합금지 인데 단체버스차량 이 다니고5인 이상씩 무리지어 다니네요?그리고 입장까지 그냥 하네요야외는 괜찮은건가요?
활옥동굴,한여름에 벌벌떨다 왔어요!! 가는길 경치도 너무 멋있고 카누까지타면 꽤 괜찮은 관광지인것 같습니다.
활옥동굴,긴팔 꼭 챙기세요.여자분들하고 애들은 무조건 챙겨 가세요.남자분들도 추위좀 타는분들은 긴팔 챙겨 가세요.밖은 머리가 벗어지게 더웠는데 동굴 한바퀴 돌고 나니 추위 잘 안타는 저도 살짝 추웠습니다.그리고 동굴 카약은 기다림에비해 타는 시간도 짧고...  좀 가성비 떨이지는 느낌?암튼 긴팔은 꼭 챙겨 가세요.
활옥동굴,7월말 완전 뜨거웠는데도 냉장고처럼 추웠음 이불 뒤집어 쓰고 가다가 걷다보니 몸이적응되어서 바람막이입고 돌아다님 꼭 바람막이 필수..
활옥동굴,볼거리는 많이 없지만 생각보단 길고 기존 자연동굴과는 다른 매력이 있네요 카약은 꼭 타보세요
활옥동굴,아주 좋아요 동굴 안이 따뜻하고 시설도 깨끗해요카약 보트 탔는데 너무 재밌네용 짱 강추해요예쁘게 잘 꾸며져 있어요. 저는 카약보트 너무 즐겁게 탔어요^^ 구경하기도 좋으니까 한 번 와보세요^^
활옥동굴,제천에서 왔는데 개인적으로 만족했습니다~~아이들이 너무 좋아하네요^^ 동굴 안에 설명도 야무지게 해 놓았고 길 잃어버리지 않게  관람방향을 다 적어 놓아서 관람하기 편했습니다!! 동굴입장 가격은 사진에 올려 두었으니 참고해 주세요!!!
활옥동굴,충주에 이런 곳이 있을줄 몰랐어요7월초 엄청 더운날 갔는데 입구에서부터 시원한 바람 불어오고 돌아다니는 내내 쌀쌀하다고 느낄정도로 시원했어요 초입에서는 별거 없구나했는데 들어갈수록 약간의 물안개?에 전래동화 속에 들어온 것처럼 신비의 세계에 온 듯한 느낌이 들어서 사진 잘 안찍는데 정말 셔터를 부르는 공간이 엄청 많았어요 주말에 늦게 가서 카약도 몇분대기후 탈수있었는데 너무 좋은 경험이었어요 물 자체가 석회성분때문인지 옥빛인데 물고기도 헤엄치고 직원분들이 카약 방향도 잡아주시고 신경 써주셔서 엄청 작은 애기들 물놀이 풀장갔았지만 재밌었어요 ㅎ 더운 여름에 가보길 적극 추천합니다!ㅎ
활옥동굴,충주는관광지가 많지않아 갈수밖에없는 곳같아요.나름 열심히 꾸며두었어요 3천원추가하고 카약타려했는데 대기가 넘많아서 그냥왔구요:)  한번쯤 가볼만하나 만원은 비싼느낌 ㅎㅎ
